"shortPostcode","Town","District","County","CrimeType","Year","Month","Population2022","Population2023","Population2024"
"S60","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Drugs",2023,"2023-12",40355.0188833985,40536.9525905925,40707.9050759375
"S60","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-12",40355.0188833985,40536.9525905925,40707.9050759375
"S61","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Robbery",2023,"2023-12",38758.996551906,38933.73486513,39097.92625875
"S65","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-12",38493.8945375225,38667.4376836125,38830.5060484375
"DN12","DONCASTER","ROTHERHAM","SOUTH YORKSHIRE","Drugs",2023,"2023-12",26097.9407547577,26215.5988613085,26326.1553164375
"S65","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Drugs",2023,"2023-12",38493.8945375225,38667.4376836125,38830.5060484375
"S61","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Drugs",2023,"2023-12",38758.996551906,38933.73486513,39097.92625875
"S66","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Robbery",2023,"2023-12",49972.2707358089,50197.5621796845,50409.2553994375
"S60","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Robbery",2023,"2023-12",40355.0188833985,40536.9525905925,40707.9050759375
"S66","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-12",49972.2707358089,50197.5621796845,50409.2553994375
"S66","ROTHERHAM","ROTHERHAM","SOUTH YORKSHIRE","Drugs",2023,"2023-12",49972.2707358089,50197.5621796845,50409.2553994375
"DN11","DONCASTER","ROTHERHAM","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-12",30678.2543338816,30816.562001568,30946.521644
"S26","SHEFFIELD","ROTHERHAM","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-12",28012.0855035104,28138.373204592,28257.038386
"S25","SHEFFIELD","ROTHERHAM","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-12",22832.3167571683,22935.2523559215,23031.9749298125
"S25","SHEFFIELD","ROTHERHAM","SOUTH YORKSHIRE","Robbery",2023,"2023-12",22832.3167571683,22935.2523559215,23031.9749298125
"S26","SHEFFIELD","ROTHERHAM","SOUTH YORKSHIRE","Robbery",2023,"2023-12",28012.0855035104,28138.373204592,28257.038386
"S26","SHEFFIELD","ROTHERHAM","SOUTH YORKSHIRE","Drugs",2023,"2023-12",28012.0855035104,28138.373204592,28257.038386
"S80","WORKSOP","ROTHERHAM","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-12",32496.0967182256,32642.599817688,32780.260229
"DN14","GOOLE","SELBY","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-12",50036.1116290686,50261.690888703,50473.654552125
"S35","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-12",44797.9122346583,44999.8759673715,45189.6494985625
"S61","ROTHERHAM","SHEFFIELD","SOUTH YORKSHIRE","Drugs",2023,"2023-12",38758.996551906,38933.73486513,39097.92625875
"S61","ROTHERHAM","SHEFFIELD","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-12",38758.996551906,38933.73486513,39097.92625875
"S60","ROTHERHAM","SHEFFIELD","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-12",40355.0188833985,40536.9525905925,40707.9050759375
"S10","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Drugs",2023,"2023-12",51297.7808077264,51529.048087272,51746.356451
"S10","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-12",51297.7808077264,51529.048087272,51746.356451
"S35","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Drugs",2023,"2023-12",44797.9122346583,44999.8759673715,45189.6494985625
"S10","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Robbery",2023,"2023-12",51297.7808077264,51529.048087272,51746.356451
"S13","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-12",33186.444004661,33336.059416905,33476.644286875
"S13","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Drugs",2023,"2023-12",33186.444004661,33336.059416905,33476.644286875
"S12","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Drugs",2023,"2023-12",37159.7280732986,37327.256357853,37484.672908375
"S12","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Robbery",2023,"2023-12",37159.7280732986,37327.256357853,37484.672908375
"S12","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-12",37159.7280732986,37327.256357853,37484.672908375
"S11","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-12",37204.0920838689,37371.8203759845,37529.4248619375
"S13","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Robbery",2023,"2023-12",33186.444004661,33336.059416905,33476.644286875
"S14","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Drugs",2023,"2023-12",10458.0039551695,10505.1520790475,10549.4544190625
"S14","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-12",10458.0039551695,10505.1520790475,10549.4544190625
"S11","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Drugs",2023,"2023-12",37204.0920838689,37371.8203759845,37529.4248619375
"S17","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Drugs",2023,"2023-12",16864.8163109438,16940.848453599,17012.291420125
"S17","SHEFFIELD","SHEFFIELD","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-12",16864.8163109438,16940.848453599,17012.291420125
"S75","BARNSLEY","WAKEFIELD","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-12",47175.1739718034,47387.855182857,47587.699302875
"WF9","PONTEFRACT","WAKEFIELD","SOUTH YORKSHIRE","Vehicle crime",2023,"2023-12",42465.0145080835,42656.4607700175,42836.3516478125
"LS29","ILKLEY","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",34036.9345487648,34190.384252304,34334.571982
"LS27","LEEDS","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-12",38623.7404221185,38797.8689561925,38961.4873759375
"LS29","ILKLEY","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-12",34036.9345487648,34190.384252304,34334.571982
"BD20","KEIGHLEY","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-12",38212.5617875645,38384.8365930225,38546.7131721875
"BD20","KEIGHLEY","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",38212.5617875645,38384.8365930225,38546.7131721875
"BD20","KEIGHLEY","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-12",38212.5617875645,38384.8365930225,38546.7131721875
"BD21","KEIGHLEY","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-12",29359.2365561939,29491.5976576095,29615.9696588125
"BD21","KEIGHLEY","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",29359.2365561939,29491.5976576095,29615.9696588125
"BD21","KEIGHLEY","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-12",29359.2365561939,29491.5976576095,29615.9696588125
"BD16","BINGLEY","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",27920.1113352549,28045.9843865145,28164.2599456875
"BD22","KEIGHLEY","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-12",32298.0817442167,32443.6921270035,32580.5137045625
"BD17","SHIPLEY","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-12",19369.7598346083,19457.0850871215,19539.1395298125
"BD22","KEIGHLEY","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",32298.0817442167,32443.6921270035,32580.5137045625
"BD16","BINGLEY","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-12",27920.1113352549,28045.9843865145,28164.2599456875
"BD16","BINGLEY","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-12",27920.1113352549,28045.9843865145,28164.2599456875
"BD17","SHIPLEY","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",19369.7598346083,19457.0850871215,19539.1395298125
"BD10","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-12",28005.5932092806,28131.851640963,28250.489319625
"BD10","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",28005.5932092806,28131.851640963,28250.489319625
"BD18","SHIPLEY","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",29494.4926859814,29627.463566547,29752.408541625
"BD18","SHIPLEY","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-12",29494.4926859814,29627.463566547,29752.408541625
"BD18","SHIPLEY","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-12",29494.4926859814,29627.463566547,29752.408541625
"BD15","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-12",16572.6630706028,16647.378090294,16717.58343325
"BD2","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-12",30909.8128280778,31049.164437669,31180.105011375
"BD2","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",30909.8128280778,31049.164437669,31180.105011375
"BD1","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-12",4150.7401109188,4169.453013474,4187.03643575
"BD1","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",4150.7401109188,4169.453013474,4187.03643575
"BD9","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-12",31713.7752635347,31856.7514003935,31991.0977308125
"BD9","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-12",31713.7752635347,31856.7514003935,31991.0977308125
"BD9","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",31713.7752635347,31856.7514003935,31991.0977308125
"BD8","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-12",34086.7088045266,34240.382906793,34384.781490875
"BD8","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",34086.7088045266,34240.382906793,34384.781490875
"BD13","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-12",27028.5029276957,27150.3563147985,27264.8548301875
"BD13","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",27028.5029276957,27150.3563147985,27264.8548301875
"BD8","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-12",34086.7088045266,34240.382906793,34384.781490875
"BD4","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",33779.4068776494,33931.695561687,34074.792349125
"BD15","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",16572.6630706028,16647.378090294,16717.58343325
"BD3","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-12",36812.3903320043,36978.3527037015,37134.2978573125
"BD3","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-12",36812.3903320043,36978.3527037015,37134.2978573125
"BD2","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-12",30909.8128280778,31049.164437669,31180.105011375
"BD3","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",36812.3903320043,36978.3527037015,37134.2978573125
"BD7","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",38245.0232587135,38417.4444111675,38579.4585040625
"BD1","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-12",4150.7401109188,4169.453013474,4187.03643575
"BD7","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-12",38245.0232587135,38417.4444111675,38579.4585040625
"BD7","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-12",38245.0232587135,38417.4444111675,38579.4585040625
"BD4","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-12",33779.4068776494,33931.695561687,34074.792349125
"BD14","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",9598.8570187593,9642.1318254765,9682.7946354375
"BD14","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-12",9598.8570187593,9642.1318254765,9682.7946354375
"BD12","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-12",18053.9882040355,18135.3815249775,18211.8620778125
"BD12","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-12",18053.9882040355,18135.3815249775,18211.8620778125
"BD12","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",18053.9882040355,18135.3815249775,18211.8620778125
"BD5","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-12",34237.1136208503,34391.4657975315,34536.5015285625
"BD5","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-12",34237.1136208503,34391.4657975315,34536.5015285625
"BD5","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",34237.1136208503,34391.4657975315,34536.5015285625
"BD14","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-12",9598.8570187593,9642.1318254765,9682.7946354375
"BD6","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-12",32539.3786797576,32686.076908548,32823.9206715
"BD6","BRADFORD","BRADFORD","WEST YORKSHIRE","Drugs",2023,"2023-12",32539.3786797576,32686.076908548,32823.9206715
"BD6","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",32539.3786797576,32686.076908548,32823.9206715
"BD4","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-12",33779.4068776494,33931.695561687,34074.792349125
"BD11","BRADFORD","BRADFORD","WEST YORKSHIRE","Robbery",2023,"2023-12",12286.6668298965,12342.0591678825,12394.1081146875
"BD11","BRADFORD","BRADFORD","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",12286.6668298965,12342.0591678825,12394.1081146875
"BD13","BRADFORD","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",27028.5029276957,27150.3563147985,27264.8548301875
"HX2","HALIFAX","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",38819.5912980508,38994.602792334,39159.05087825
"HX2","HALIFAX","CALDERDALE","WEST YORKSHIRE","Drugs",2023,"2023-12",38819.5912980508,38994.602792334,39159.05087825
"BD6","BRADFORD","CALDERDALE","WEST YORKSHIRE","Drugs",2023,"2023-12",32539.3786797576,32686.076908548,32823.9206715
"HX3","HALIFAX","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",49712.5789666169,49936.6996345245,50147.2927444375
"HX1","HALIFAX","CALDERDALE","WEST YORKSHIRE","Drugs",2023,"2023-12",26110.9253432173,26228.6419885665,26339.2534491875
"HX1","HALIFAX","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",26110.9253432173,26228.6419885665,26339.2534491875
"HX7","HEBDEN BRIDGE","CALDERDALE","WEST YORKSHIRE","Drugs",2023,"2023-12",14394.4983565049,14459.3934927645,14520.3716644375
"HX7","HEBDEN BRIDGE","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",14394.4983565049,14459.3934927645,14520.3716644375
"HX2","HALIFAX","CALDERDALE","WEST YORKSHIRE","Robbery",2023,"2023-12",38819.5912980508,38994.602792334,39159.05087825
"HX1","HALIFAX","CALDERDALE","WEST YORKSHIRE","Robbery",2023,"2023-12",26110.9253432173,26228.6419885665,26339.2534491875
"HX3","HALIFAX","CALDERDALE","WEST YORKSHIRE","Drugs",2023,"2023-12",49712.5789666169,49936.6996345245,50147.2927444375
"OL14","TODMORDEN","CALDERDALE","WEST YORKSHIRE","Drugs",2023,"2023-12",16751.2011619223,16826.7210900915,16897.6827585625
"OL14","TODMORDEN","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",16751.2011619223,16826.7210900915,16897.6827585625
"HD6","BRIGHOUSE","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",29587.5489032752,29720.939311896,29846.278493
"HD6","BRIGHOUSE","CALDERDALE","WEST YORKSHIRE","Robbery",2023,"2023-12",29587.5489032752,29720.939311896,29846.278493
"HD6","BRIGHOUSE","CALDERDALE","WEST YORKSHIRE","Drugs",2023,"2023-12",29587.5489032752,29720.939311896,29846.278493
"HX6","HALIFAX","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",20221.3324277504,20312.496849792,20398.158736
"HX3","HALIFAX","CALDERDALE","WEST YORKSHIRE","Robbery",2023,"2023-12",49712.5789666169,49936.6996345245,50147.2927444375
"HX5","ELLAND","CALDERDALE","WEST YORKSHIRE","Drugs",2023,"2023-12",11102.9051819963,11152.9607328615,11199.9950123125
"HD2","HUDDERSFIELD","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",31923.6927769649,32067.6152910645,32202.8508769375
"HX4","HALIFAX","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",13175.0290903408,13234.426457784,13290.238697
"HD3","HUDDERSFIELD","CALDERDALE","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",31692.1342827687,31835.0128549635,31969.2675095625
"BD11","BRADFORD","KIRKLEES","WEST YORKSHIRE","Robbery",2023,"2023-12",12286.6668298965,12342.0591678825,12394.1081146875
"BD11","BRADFORD","KIRKLEES","WEST YORKSHIRE","Drugs",2023,"2023-12",12286.6668298965,12342.0591678825,12394.1081146875
"BD11","BRADFORD","KIRKLEES","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",12286.6668298965,12342.0591678825,12394.1081146875
"WF16","HECKMONDWIKE","KIRKLEES","WEST YORKSHIRE","Drugs",2023,"2023-12",13658.7050104609,13720.2829481445,13778.1441419375
"WF17","BATLEY","KIRKLEES","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",47306.1019054377,47519.3733827085,47719.7721414375
"BD12","BRADFORD","KIRKLEES","WEST YORKSHIRE","Drugs",2023,"2023-12",18053.9882040355,18135.3815249775,18211.8620778125
"BD12","BRADFORD","KIRKLEES","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",18053.9882040355,18135.3815249775,18211.8620778125
"BD19","CLECKHEATON","KIRKLEES","WEST YORKSHIRE","Drugs",2023,"2023-12",23825.6377743277,23933.0515911585,24033.9820851875
"BD19","CLECKHEATON","KIRKLEES","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",23825.6377743277,23933.0515911585,24033.9820851875
"WF16","HECKMONDWIKE","KIRKLEES","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",13658.7050104609,13720.2829481445,13778.1441419375
"WF12","DEWSBURY","KIRKLEES","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",36763.6981252808,36929.440976484,37085.1798595
"WF15","LIVERSEDGE","KIRKLEES","WEST YORKSHIRE","Drugs",2023,"2023-12",19149.0218307951,19235.3519237355,19316.4712730625
"WF15","LIVERSEDGE","KIRKLEES","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",19149.0218307951,19235.3519237355,19316.4712730625
"WF17","BATLEY","KIRKLEES","WEST YORKSHIRE","Drugs",2023,"2023-12",47306.1019054377,47519.3733827085,47719.7721414375
"WF13","DEWSBURY","KIRKLEES","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",29715.2306897946,29849.196729933,29975.076798375
"WF15","LIVERSEDGE","KIRKLEES","WEST YORKSHIRE","Robbery",2023,"2023-12",19149.0218307951,19235.3519237355,19316.4712730625
"WF13","DEWSBURY","KIRKLEES","WEST YORKSHIRE","Drugs",2023,"2023-12",29715.2306897946,29849.196729933,29975.076798375
"WF12","DEWSBURY","KIRKLEES","WEST YORKSHIRE","Drugs",2023,"2023-12",36763.6981252808,36929.440976484,37085.1798595
"WF12","DEWSBURY","KIRKLEES","WEST YORKSHIRE","Robbery",2023,"2023-12",36763.6981252808,36929.440976484,37085.1798595
"WF13","DEWSBURY","KIRKLEES","WEST YORKSHIRE","Robbery",2023,"2023-12",29715.2306897946,29849.196729933,29975.076798375
"WF14","MIRFIELD","KIRKLEES","WEST YORKSHIRE","Drugs",2023,"2023-12",21168.1253362629,21263.5582123545,21353.2309156875
"WF14","MIRFIELD","KIRKLEES","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",21168.1253362629,21263.5582123545,21353.2309156875
"HD2","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Drugs",2023,"2023-12",31923.6927769649,32067.6152910645,32202.8508769375
"HD2","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Robbery",2023,"2023-12",31923.6927769649,32067.6152910645,32202.8508769375
"HD2","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",31923.6927769649,32067.6152910645,32202.8508769375
"WF14","MIRFIELD","KIRKLEES","WEST YORKSHIRE","Robbery",2023,"2023-12",21168.1253362629,21263.5582123545,21353.2309156875
"HD1","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",24846.0100174446,24958.024008183,25063.277017125
"HD1","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Drugs",2023,"2023-12",24846.0100174446,24958.024008183,25063.277017125
"HD1","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Robbery",2023,"2023-12",24846.0100174446,24958.024008183,25063.277017125
"HD3","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",31692.1342827687,31835.0128549635,31969.2675095625
"HD3","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Drugs",2023,"2023-12",31692.1342827687,31835.0128549635,31969.2675095625
"HD5","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",33604.1149334448,33755.613343704,33897.967557
"HD5","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Drugs",2023,"2023-12",33604.1149334448,33755.613343704,33897.967557
"HD3","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Robbery",2023,"2023-12",31692.1342827687,31835.0128549635,31969.2675095625
"HD7","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Robbery",2023,"2023-12",24536.5439924908,24647.162808534,24751.10485325
"HD7","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",24536.5439924908,24647.162808534,24751.10485325
"HD4","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Drugs",2023,"2023-12",32759.0346345325,32906.7231446625,33045.4974171875
"HD4","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",32759.0346345325,32906.7231446625,33045.4974171875
"HD8","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",37135.922994456,37303.34395788,37460.659665
"HD8","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Drugs",2023,"2023-12",37135.922994456,37303.34395788,37460.659665
"HD4","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Robbery",2023,"2023-12",32759.0346345325,32906.7231446625,33045.4974171875
"HD8","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Robbery",2023,"2023-12",37135.922994456,37303.34395788,37460.659665
"HD7","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Drugs",2023,"2023-12",24536.5439924908,24647.162808534,24751.10485325
"LS23","WETHERBY","LEEDS","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",9962.4254956281,10007.3393887005,10049.5423524375
"LS22","WETHERBY","LEEDS","WEST YORKSHIRE","Drugs",2023,"2023-12",17086.6363637953,17163.6685442565,17236.0511879375
"LS21","OTLEY","LEEDS","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",19183.6474000207,19270.1335964235,19351.3996270625
"LS23","WETHERBY","LEEDS","WEST YORKSHIRE","Drugs",2023,"2023-12",9962.4254956281,10007.3393887005,10049.5423524375
"LS17","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2023,"2023-12",46989.0615372158,47200.903692159,47399.959400125
"LS16","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2023,"2023-12",39448.2617893031,39626.1075370755,39793.2188055625
